userId,group,orderId,revenue,date
9283435240406011307,B,4073831939883964191,562,13/4/2019
9283435240406011307,B,4073831939883964191,1574,13/4/2019
9283435240406011307,B,4073831939883964191,1159,13/4/2019
9108023949662209982,B,4166739675814713281,7649,13/4/2019
1644045572033263316,A,5964460722347881096,1316,13/4/2019
10788506691606733155,B,8825627592957982810,268,13/4/2019
18056787468349432397,A,10947242722603729346,1584,13/4/2019
18056787468349432397,A,10947242722603729346,1584,13/4/2019
12767909025914310562,B,12458941045605704393,239,13/4/2019
12737980026350016484,B,13425089422916842074,1499,13/4/2019
7459419906636183188,B,14035925775963888554,239,13/4/2019
12718676040843294011,B,16508854418876481800,106000,13/4/2019
16986623300408697277,A,4490235587032146385,1499,13/4/2019
4329097498991691155,B,14982563467986308025,900,13/4/2019
4329097498991691155,B,14982563467986308025,900,13/4/2019
4329097498991691155,B,14982563467986308025,900,13/4/2019
4329097498991691155,B,14982563467986308025,900,13/4/2019
1911867399931962304,B,15856557308061851003,305,13/4/2019
1911867399931962304,B,15856557308061851003,155,13/4/2019
1911867399931962304,B,15856557308061851003,1180,13/4/2019
11446929516869169959,B,14549388034795538946,399,13/4/2019
158359779690526802,B,5086635877701104681,4396,13/4/2019
11428119785690361871,A,6487329547641347567,399,13/4/2019
11428119785690361871,A,6487329547641347567,399,13/4/2019
15211620637016437577,B,16638502116350337941,1119,13/4/2019
15211620637016437577,B,16638502116350337941,1119,13/4/2019
12994270531707021765,A,6858949755261508021,849,13/4/2019
12994270531707021765,A,6858949755261508021,127,13/4/2019
12994270531707021765,A,6858949755261508021,149,13/4/2019
12994270531707021765,A,6858949755261508021,699,13/4/2019
12994270531707021765,A,6858949755261508021,314,13/4/2019
12994270531707021765,A,6858949755261508021,299,13/4/2019
12994270531707021765,A,6858949755261508021,268,13/4/2019
353987605427692682,B,15477743217732035118,18356,13/4/2019
668850110049934988,B,8704522045743477426,199,13/4/2019
668850110049934988,B,8704522045743477426,196,13/4/2019
668850110049934988,B,8704522045743477426,396,13/4/2019
668850110049934988,B,8704522045743477426,69,13/4/2019
668850110049934988,B,8704522045743477426,199,13/4/2019
668850110049934988,B,8704522045743477426,396,13/4/2019
668850110049934988,B,8704522045743477426,196,13/4/2019
668850110049934988,B,8704522045743477426,69,13/4/2019
668850110049934988,B,8704522045743477426,199,13/4/2019
668850110049934988,B,8704522045743477426,199,13/4/2019
13716838847021203030,B,7374526867904727244,3699,13/4/2019
13716838847021203030,B,7374526867904727244,3699,13/4/2019
5920083308425299096,A,9026989320514995128,396,13/4/2019
5920083308425299096,A,9026989320514995128,99,13/4/2019
5920083308425299096,A,9026989320514995128,396,13/4/2019
5920083308425299096,A,9026989320514995128,99,13/4/2019
5920083308425299096,A,9026989320514995128,396,13/4/2019
5920083308425299096,A,9026989320514995128,396,13/4/2019
11575194020412408365,A,401860860902329425,499,13/4/2019
9803094131212924892,B,18142005986097702678,1161,13/4/2019
15778543800916939340,A,3708058603596366000,359,13/4/2019
15778543800916939340,A,13028746516978657323,459,13/4/2019
11105901910876871229,B,843228535487204159,2569,13/4/2019
197616076061505693,B,12820929775018334678,67,12/4/2019
2017584779018201805,B,5539743416422502300,2396,12/4/2019
2017584779018201805,B,5539743416422502300,2396,12/4/2019
2017584779018201805,B,5539743416422502300,4475,12/4/2019
2017584779018201805,B,5539743416422502300,6425,12/4/2019
2017584779018201805,B,5539743416422502300,4475,12/4/2019
2017584779018201805,B,5539743416422502300,6425,12/4/2019
11564895096755014094,B,17010771830488379164,232,12/4/2019
11564895096755014094,B,17010771830488379164,427,12/4/2019
11564895096755014094,B,17010771830488379164,254,12/4/2019
11564895096755014094,B,17010771830488379164,577,12/4/2019
11564895096755014094,B,17010771830488379164,1087,12/4/2019
11564895096755014094,B,17010771830488379164,524,12/4/2019
13199323954720498817,B,4999648272698169554,599,12/4/2019
13199323954720498817,B,4999648272698169554,999,12/4/2019
13199323954720498817,B,4999648272698169554,1996,12/4/2019
13199323954720498817,B,4999648272698169554,220,12/4/2019
13199323954720498817,B,4999648272698169554,2676,12/4/2019
13199323954720498817,B,4999648272698169554,2599,12/4/2019
13199323954720498817,B,4999648272698169554,196,12/4/2019
13199323954720498817,B,4999648272698169554,49,12/4/2019
13199323954720498817,B,4999648272698169554,299,12/4/2019
13199323954720498817,B,4999648272698169554,100,12/4/2019
3819871380825895176,A,8142319671825909491,1996,12/4/2019
3819871380825895176,A,8142319671825909491,1996,12/4/2019
4530928868176379462,B,6031854812081917215,1189,12/4/2019
2162647146649955562,A,15286969463635141161,2368,12/4/2019
2162647146649955562,A,15286969463635141161,1952,12/4/2019
2162647146649955562,A,15286969463635141161,949,12/4/2019
2162647146649955562,A,15286969463635141161,3812,12/4/2019
2162647146649955562,A,15286969463635141161,949,12/4/2019
2162647146649955562,A,15286969463635141161,1952,12/4/2019
2162647146649955562,A,15286969463635141161,3812,12/4/2019
2162647146649955562,A,15286969463635141161,2368,12/4/2019
4970090709676303911,B,12016634010963304711,1196,12/4/2019
12231019126757108294,A,7802659100212494422,3219,12/4/2019
18209042348307173864,B,17664837948846434427,799,12/4/2019
8401140414290866875,B,7470632659843269105,6499,12/4/2019
17301631512108709571,B,13556312745062254609,2669,12/4/2019
13322697332613178111,A,7326464329362090152,120,12/4/2019
13322697332613178111,A,7326464329362090152,120,12/4/2019
13322697332613178111,A,7326464329362090152,42,12/4/2019
13322697332613178111,A,7326464329362090152,22,12/4/2019
13322697332613178111,A,7326464329362090152,852,12/4/2019
13322697332613178111,A,7326464329362090152,232,12/4/2019
13322697332613178111,A,7326464329362090152,22,12/4/2019
13322697332613178111,A,7326464329362090152,232,12/4/2019
13322697332613178111,A,7326464329362090152,92,12/4/2019
13322697332613178111,A,7326464329362090152,42,12/4/2019
13322697332613178111,A,7326464329362090152,852,12/4/2019
13322697332613178111,A,7326464329362090152,92,12/4/2019
13545077697689580728,B,5931046443760900687,499,12/4/2019
13545077697689580728,B,5931046443760900687,499,12/4/2019
2687978457093453574,B,15023163996427909778,1749,12/4/2019
2687978457093453574,B,15023163996427909778,849,12/4/2019
2687978457093453574,B,15023163996427909778,2299,12/4/2019
2687978457093453574,B,15023163996427909778,308,12/4/2019
2687978457093453574,B,15023163996427909778,2299,12/4/2019
2687978457093453574,B,15023163996427909778,849,12/4/2019
2687978457093453574,B,15023163996427909778,308,12/4/2019
2687978457093453574,B,15023163996427909778,1749,12/4/2019
8504675441659304526,A,6373851540913625239,379,12/4/2019
10159263371328252542,B,9830905036994444270,200,12/4/2019
14115658899415036630,A,16550718396302288892,509,12/4/2019
4057481962029726881,A,17423142778739687355,2538,12/4/2019
4057481962029726881,A,17423142778739687355,2538,12/4/2019
13163432887009074173,B,16705512690078474046,539,12/4/2019
18138608576747337500,A,7913217826115595921,160,12/4/2019
18138608576747337500,A,7913217826115595921,160,12/4/2019
18138608576747337500,A,7913217826115595921,199,12/4/2019
18138608576747337500,A,9304300263262314848,309,12/4/2019
18054682835771694098,B,13836765178353519174,2999,12/4/2019
12767909025914310562,B,14829683014710703443,396,12/4/2019
8396955443049958831,A,9906769129785848380,1489,12/4/2019
12297437592937415165,B,18284255360234353609,669,12/4/2019
12297437592937415165,B,18284255360234353609,669,12/4/2019
15473276598556505724,B,7369175881062940928,299,12/4/2019
15473276598556505724,B,7369175881062940928,262,12/4/2019
4065864050905082273,B,16276559608863414195,399,12/4/2019
14890853551074126105,A,5161357979267130603,199,12/4/2019
14890853551074126105,A,5161357979267130603,184,12/4/2019
11362614797419291828,B,17102999481192545255,3074,12/4/2019
11362614797419291828,B,17102999481192545255,3074,12/4/2019
15377302988043295768,B,8876064080517048219,824,12/4/2019
528560801858621400,B,12609413858949379508,799,12/4/2019
528560801858621400,B,12609413858949379508,699,12/4/2019
13317325310889838363,B,2762830258576546828,399,12/4/2019
13317325310889838363,B,10994477234762122697,1599,12/4/2019
13317325310889838363,B,2762830258576546828,399,12/4/2019
12293657317434466874,A,6062268434398210626,649,12/4/2019
12293657317434466874,A,6062268434398210626,4491,12/4/2019
17150916642051442837,B,7810935468240021315,54756,12/4/2019
4482945511279787698,B,5406217007320995713,5877,12/4/2019
4482945511279787698,B,5406217007320995713,32,12/4/2019
4482945511279787698,B,5406217007320995713,32,12/4/2019
4482945511279787698,B,5406217007320995713,5877,12/4/2019
15757247563649998618,A,15108704967322700949,999,12/4/2019
15757247563649998618,A,15108704967322700949,1299,12/4/2019
15492931649453869410,B,16096610541257252437,215,12/4/2019
12583966803763848305,B,12531987026296440925,916,12/4/2019
12583966803763848305,B,12531987026296440925,1584,12/4/2019
12583966803763848305,B,12531987026296440925,99,12/4/2019
12583966803763848305,B,12531987026296440925,916,12/4/2019
12583966803763848305,B,12531987026296440925,99,12/4/2019
12583966803763848305,B,12531987026296440925,1584,12/4/2019
894149469040963025,A,13093316328789119816,79,12/4/2019
894149469040963025,A,13093316328789119816,239,12/4/2019
894149469040963025,A,13093316328789119816,56,12/4/2019
894149469040963025,A,13093316328789119816,37,12/4/2019
894149469040963025,A,13093316328789119816,1462,12/4/2019
894149469040963025,A,13093316328789119816,59,12/4/2019
894149469040963025,A,13093316328789119816,134,12/4/2019
894149469040963025,A,13093316328789119816,149,12/4/2019
894149469040963025,A,13093316328789119816,59,12/4/2019
894149469040963025,A,13093316328789119816,59,12/4/2019
894149469040963025,A,13093316328789119816,276,12/4/2019
894149469040963025,A,13093316328789119816,37,12/4/2019
894149469040963025,A,13093316328789119816,129,12/4/2019
894149469040963025,A,13093316328789119816,996,12/4/2019
894149469040963025,A,13093316328789119816,97,12/4/2019
894149469040963025,A,13093316328789119816,134,12/4/2019
894149469040963025,A,13093316328789119816,276,12/4/2019
894149469040963025,A,13093316328789119816,97,12/4/2019
894149469040963025,A,13093316328789119816,996,12/4/2019
894149469040963025,A,13093316328789119816,239,12/4/2019
894149469040963025,A,13093316328789119816,1226,12/4/2019
894149469040963025,A,13093316328789119816,284,12/4/2019
894149469040963025,A,13093316328789119816,88,12/4/2019
894149469040963025,A,13093316328789119816,284,12/4/2019
894149469040963025,A,13093316328789119816,59,12/4/2019
894149469040963025,A,13093316328789119816,29,12/4/2019
894149469040963025,A,13093316328789119816,99,12/4/2019
894149469040963025,A,13093316328789119816,74,12/4/2019
894149469040963025,A,13093316328789119816,56,12/4/2019
894149469040963025,A,13093316328789119816,195,12/4/2019
894149469040963025,A,13093316328789119816,74,12/4/2019
894149469040963025,A,13093316328789119816,74,12/4/2019
894149469040963025,A,13093316328789119816,154,12/4/2019
894149469040963025,A,13093316328789119816,129,12/4/2019
894149469040963025,A,13093316328789119816,187,12/4/2019
894149469040963025,A,13093316328789119816,134,12/4/2019
894149469040963025,A,13093316328789119816,656,12/4/2019
894149469040963025,A,13093316328789119816,187,12/4/2019
894149469040963025,A,13093316328789119816,187,12/4/2019
894149469040963025,A,13093316328789119816,656,12/4/2019
894149469040963025,A,13093316328789119816,52,12/4/2019
894149469040963025,A,13093316328789119816,146,12/4/2019
894149469040963025,A,13093316328789119816,74,12/4/2019
894149469040963025,A,13093316328789119816,154,12/4/2019
894149469040963025,A,13093316328789119816,165,12/4/2019
894149469040963025,A,13093316328789119816,187,12/4/2019
894149469040963025,A,13093316328789119816,142,12/4/2019
894149469040963025,A,13093316328789119816,134,12/4/2019
894149469040963025,A,13093316328789119816,1226,12/4/2019
894149469040963025,A,13093316328789119816,74,12/4/2019
894149469040963025,A,13093316328789119816,59,12/4/2019
894149469040963025,A,13093316328789119816,142,12/4/2019
894149469040963025,A,13093316328789119816,101,12/4/2019
894149469040963025,A,13093316328789119816,29,12/4/2019
894149469040963025,A,13093316328789119816,29,12/4/2019
894149469040963025,A,13093316328789119816,129,12/4/2019
894149469040963025,A,13093316328789119816,59,12/4/2019
894149469040963025,A,13093316328789119816,52,12/4/2019
894149469040963025,A,13093316328789119816,146,12/4/2019
894149469040963025,A,13093316328789119816,239,12/4/2019
894149469040963025,A,13093316328789119816,99,12/4/2019
894149469040963025,A,13093316328789119816,187,12/4/2019
894149469040963025,A,13093316328789119816,165,12/4/2019
894149469040963025,A,13093316328789119816,134,12/4/2019
894149469040963025,A,13093316328789119816,79,12/4/2019
894149469040963025,A,13093316328789119816,88,12/4/2019
894149469040963025,A,13093316328789119816,187,12/4/2019
894149469040963025,A,13093316328789119816,74,12/4/2019
894149469040963025,A,13093316328789119816,1359,12/4/2019
894149469040963025,A,13093316328789119816,187,12/4/2019
894149469040963025,A,13093316328789119816,129,12/4/2019
894149469040963025,A,13093316328789119816,134,12/4/2019
894149469040963025,A,13093316328789119816,187,12/4/2019
894149469040963025,A,13093316328789119816,195,12/4/2019
894149469040963025,A,13093316328789119816,149,12/4/2019
894149469040963025,A,13093316328789119816,101,12/4/2019
894149469040963025,A,13093316328789119816,1359,12/4/2019
894149469040963025,A,13093316328789119816,29,12/4/2019
894149469040963025,A,13093316328789119816,239,12/4/2019
894149469040963025,A,13093316328789119816,1462,12/4/2019
17570315689523921146,B,13041902882784510896,1079,12/4/2019
17570315689523921146,B,13041902882784510896,1079,12/4/2019
6637458592892740750,B,11035538581727925684,129,12/4/2019
4529636162433148294,A,6321305753968023282,79,12/4/2019
10184046359167887544,B,1139420520873510545,157,12/4/2019
10184046359167887544,B,1139420520873510545,389,12/4/2019
10184046359167887544,B,1139420520873510545,562,12/4/2019
10184046359167887544,B,1139420520873510545,259,12/4/2019
10184046359167887544,B,1139420520873510545,389,12/4/2019
10184046359167887544,B,1139420520873510545,562,12/4/2019
10184046359167887544,B,1139420520873510545,157,12/4/2019
10184046359167887544,B,1139420520873510545,259,12/4/2019
15184694855966883306,B,10141637651111032923,6384,12/4/2019
15184694855966883306,B,10141637651111032923,3051,12/4/2019
15184694855966883306,B,10141637651111032923,6384,12/4/2019
15184694855966883306,B,10141637651111032923,3051,12/4/2019
12033089064577848798,B,11350203291746643468,4199,12/4/2019
2906089055928854911,B,15885540841560288105,808,12/4/2019
2906089055928854911,B,15885540841560288105,808,12/4/2019
6618377125348715693,A,17991591171630977796,1304,12/4/2019
6618377125348715693,A,17991591171630977796,394,12/4/2019
11848752596468030076,B,3042747805966936672,5900,12/4/2019
11848752596468030076,B,3042747805966936672,5900,12/4/2019
18047918088366499472,B,9629529773409964267,299,12/4/2019
18047918088366499472,B,9629529773409964267,399,12/4/2019
5958124437254839596,B,3993326213470348147,729,12/4/2019
4111345739702236927,B,9106886279415526699,1449,12/4/2019
4111345739702236927,B,9106886279415526699,1449,12/4/2019
11252251609917843728,B,15444450075263193907,320,12/4/2019
11252251609917843728,B,15444450075263193907,116,12/4/2019
11252251609917843728,B,15444450075263193907,396,12/4/2019
11748478058718726026,B,27828698616748907,97,12/4/2019
11748478058718726026,B,27828698616748907,356,12/4/2019
14353615267477984061,A,4785233873141229486,412,12/4/2019
17668322184364692223,A,2852953166933367689,1036,11/4/2019
9238711314606892338,A,8295735231644748408,19620,11/4/2019
9238711314606892338,A,8295735231644748408,2149,11/4/2019
9238711314606892338,A,8295735231644748408,2774,11/4/2019
9238711314606892338,A,8295735231644748408,19620,11/4/2019
9238711314606892338,A,8295735231644748408,2149,11/4/2019
9238711314606892338,A,8295735231644748408,2774,11/4/2019
9238711314606892338,A,8295735231644748408,736,11/4/2019
9238711314606892338,A,8295735231644748408,736,11/4/2019
11430391431652484026,B,17877242817111650066,619,11/4/2019
14225187792226398199,B,15927651272325797604,749,11/4/2019
14225187792226398199,B,15927651272325797604,74,11/4/2019
14225187792226398199,B,15927651272325797604,307,11/4/2019
14399356775902078824,B,489425700672524602,824,11/4/2019
14399356775902078824,B,489425700672524602,824,11/4/2019
10272149502751879634,B,11731926487865058715,59,11/4/2019
10272149502751879634,B,11731926487865058715,439,11/4/2019
10272149502751879634,B,11731926487865058715,899,11/4/2019
10272149502751879634,B,11731926487865058715,1625,11/4/2019
10272149502751879634,B,11731926487865058715,439,11/4/2019
10272149502751879634,B,11731926487865058715,59,11/4/2019
10272149502751879634,B,11731926487865058715,1999,11/4/2019
10272149502751879634,B,11731926487865058715,104,11/4/2019
10272149502751879634,B,11731926487865058715,899,11/4/2019
10272149502751879634,B,11731926487865058715,1625,11/4/2019
10272149502751879634,B,11731926487865058715,1999,11/4/2019
10272149502751879634,B,11731926487865058715,104,11/4/2019
3895560533550637726,B,1566163404770414050,259,11/4/2019
3895560533550637726,B,1566163404770414050,352,11/4/2019
3895560533550637726,B,1566163404770414050,259,11/4/2019
3895560533550637726,B,1566163404770414050,12384,11/4/2019
3895560533550637726,B,1566163404770414050,399,11/4/2019
3895560533550637726,B,1566163404770414050,46944,11/4/2019
3895560533550637726,B,1566163404770414050,399,11/4/2019
3895560533550637726,B,1566163404770414050,2871,11/4/2019
3895560533550637726,B,1566163404770414050,259,11/4/2019
3895560533550637726,B,1566163404770414050,9324,11/4/2019
3895560533550637726,B,1566163404770414050,9324,11/4/2019
3895560533550637726,B,1566163404770414050,46944,11/4/2019
3895560533550637726,B,1566163404770414050,2871,11/4/2019
3895560533550637726,B,1566163404770414050,12384,11/4/2019
3895560533550637726,B,1566163404770414050,352,11/4/2019
3895560533550637726,B,1566163404770414050,259,11/4/2019
9659889758482775700,A,16881533732112984101,29,11/4/2019
9659889758482775700,A,16881533732112984101,49,11/4/2019
9659889758482775700,A,16881533732112984101,446,11/4/2019
9659889758482775700,A,16881533732112984101,799,11/4/2019
9659889758482775700,A,16881533732112984101,7416,11/4/2019
9659889758482775700,A,16881533732112984101,206,11/4/2019
9659889758482775700,A,16881533732112984101,107,11/4/2019
9659889758482775700,A,16881533732112984101,44,11/4/2019
9659889758482775700,A,16881533732112984101,125,11/4/2019
9659889758482775700,A,16881533732112984101,251,11/4/2019
3294899273712599157,A,7335306075640214091,339,11/4/2019
7008976006302854244,B,15503600300508788361,999,11/4/2019
15628930495986996099,A,1553732220869366618,1129,11/4/2019
11254342261265006168,B,2535546319877916946,6336,11/4/2019
11254342261265006168,B,2535546319877916946,6336,11/4/2019
808377243101262685,B,7676957349500199805,1899,11/4/2019
13752141316261766716,A,88229549756687962,199,11/4/2019
13752141316261766716,A,88229549756687962,49,11/4/2019
13752141316261766716,A,88229549756687962,221,11/4/2019
13752141316261766716,A,88229549756687962,149,11/4/2019
13752141316261766716,A,88229549756687962,5929,11/4/2019
13752141316261766716,A,88229549756687962,1725,11/4/2019
13752141316261766716,A,88229549756687962,999,11/4/2019
13752141316261766716,A,88229549756687962,1034,11/4/2019
13752141316261766716,A,88229549756687962,150,11/4/2019
13752141316261766716,A,88229549756687962,170,11/4/2019
13752141316261766716,A,88229549756687962,197,11/4/2019
13752141316261766716,A,88229549756687962,396,11/4/2019
13752141316261766716,A,88229549756687962,780,11/4/2019
13752141316261766716,A,88229549756687962,107,11/4/2019
13752141316261766716,A,88229549756687962,891,11/4/2019
197365047650724699,A,875491741352202027,261,11/4/2019
10159263371328252542,B,13264629789900455049,26,11/4/2019
10159263371328252542,B,13694437701592359649,200,11/4/2019
10159263371328252542,B,13694437701592359649,26,11/4/2019
10159263371328252542,B,13264629789900455049,200,11/4/2019
1988331255653165621,B,5989280194091584185,164,11/4/2019
1988331255653165621,B,5989280194091584185,296,11/4/2019
1988331255653165621,B,5989280194091584185,389,11/4/2019
1988331255653165621,B,5989280194091584185,79,11/4/2019
1988331255653165621,B,5989280194091584185,491,11/4/2019
1988331255653165621,B,5989280194091584185,209,11/4/2019
1988331255653165621,B,5989280194091584185,29,11/4/2019
1988331255653165621,B,5989280194091584185,59,11/4/2019
1988331255653165621,B,5989280194091584185,508,11/4/2019
1988331255653165621,B,5989280194091584185,79,11/4/2019
1988331255653165621,B,5989280194091584185,796,11/4/2019
1988331255653165621,B,5989280194091584185,19,11/4/2019
1988331255653165621,B,5989280194091584185,129,11/4/2019
1988331255653165621,B,5989280194091584185,209,11/4/2019
1988331255653165621,B,5989280194091584185,319,11/4/2019
1988331255653165621,B,5989280194091584185,134,11/4/2019
1988331255653165621,B,5989280194091584185,247,11/4/2019
6546509657732716136,A,5637268705592709423,599,11/4/2019
13615494784894760782,B,11950617492904508847,420,11/4/2019
13615494784894760782,B,11950617492904508847,72,11/4/2019
13615494784894760782,B,11950617492904508847,420,11/4/2019
13615494784894760782,B,11950617492904508847,72,11/4/2019
13615494784894760782,B,11950617492904508847,420,11/4/2019
13615494784894760782,B,11950617492904508847,3596,11/4/2019
13615494784894760782,B,11950617492904508847,1724,11/4/2019
13615494784894760782,B,11950617492904508847,3596,11/4/2019
13615494784894760782,B,11950617492904508847,1724,11/4/2019
13615494784894760782,B,11950617492904508847,420,11/4/2019
14671438997136016201,B,495384092434917744,299,11/4/2019
9334323005673760232,A,12931801786813028482,374,11/4/2019
9632407403089527554,A,868615474665704737,289,11/4/2019
9632407403089527554,A,868615474665704737,289,11/4/2019
5649610482151427353,A,15580210079707405329,349,11/4/2019
17297927551495395168,B,12932516433573300472,4199,11/4/2019
17297927551495395168,B,12932516433573300472,4199,11/4/2019
16216038062609192140,B,4591275392862790100,719,11/4/2019
16216038062609192140,B,4591275392862790100,559,11/4/2019
16216038062609192140,B,4591275392862790100,719,11/4/2019
16216038062609192140,B,4591275392862790100,559,11/4/2019
4009609736575306641,B,13199540654550698385,65,11/4/2019
4009609736575306641,B,13199540654550698385,115,11/4/2019
4009609736575306641,B,13199540654550698385,79,11/4/2019
4009609736575306641,B,13199540654550698385,305,11/4/2019
4009609736575306641,B,13199540654550698385,75,11/4/2019
4009609736575306641,B,13199540654550698385,939,11/4/2019
4009609736575306641,B,13199540654550698385,49,11/4/2019
4009609736575306641,B,13199540654550698385,3447,11/4/2019
4009609736575306641,B,13199540654550698385,75,11/4/2019
4009609736575306641,B,13199540654550698385,305,11/4/2019
4009609736575306641,B,13199540654550698385,879,11/4/2019
4009609736575306641,B,13199540654550698385,209,11/4/2019
17153352489305550549,B,5253523571714804559,283,11/4/2019
17153352489305550549,B,5253523571714804559,283,11/4/2019
15200242975825832210,B,11613978408625060672,599,11/4/2019
15200242975825832210,B,11613978408625060672,649,11/4/2019
5476047105203477437,B,18359177889770215564,1399,11/4/2019
5476047105203477437,B,18359177889770215564,279,11/4/2019
14940765524729320882,B,5610530279554623411,1899,11/4/2019
16349632398627419222,A,11846320140755324293,2875,11/4/2019
7013863959096154332,A,18135156426564056653,4199,11/4/2019
2860808131184596470,A,3593915157057689762,599,11/4/2019
4103696205752425580,B,15764406787922338359,7984,11/4/2019
4103696205752425580,B,15764406787922338359,7984,11/4/2019
15506233990154690882,B,9386928311391073879,10116,11/4/2019
3663593818723863124,B,3137883696797166985,79,11/4/2019
3663593818723863124,B,3137883696797166985,449,11/4/2019
3663593818723863124,B,3137883696797166985,499,11/4/2019
3663593818723863124,B,3137883696797166985,860,11/4/2019
3663593818723863124,B,3137883696797166985,999,11/4/2019
3663593818723863124,B,3137883696797166985,999,11/4/2019
3663593818723863124,B,3137883696797166985,79,11/4/2019
3663593818723863124,B,3137883696797166985,116,11/4/2019
3663593818723863124,B,3137883696797166985,259,11/4/2019
3663593818723863124,B,3137883696797166985,116,11/4/2019
3663593818723863124,B,3137883696797166985,449,11/4/2019
3663593818723863124,B,3137883696797166985,499,11/4/2019
3663593818723863124,B,3137883696797166985,259,11/4/2019
3663593818723863124,B,3137883696797166985,860,11/4/2019
3663593818723863124,B,3137883696797166985,259,11/4/2019
3663593818723863124,B,3137883696797166985,259,11/4/2019
8340753588072221582,B,2917643897685184603,429,11/4/2019
11342069739835801641,B,2282862759515784868,232,11/4/2019
1405789252075907085,B,11962802245553906020,749,11/4/2019
1405789252075907085,B,11962802245553906020,299,11/4/2019
1405789252075907085,B,11962802245553906020,299,11/4/2019
1405789252075907085,B,11962802245553906020,3374,11/4/2019
1405789252075907085,B,11962802245553906020,307,11/4/2019
1405789252075907085,B,11962802245553906020,1646,11/4/2019
6346079517549530373,B,10200353564267677921,637,11/4/2019
6346079517549530373,B,10200353564267677921,599,11/4/2019
6346079517549530373,B,10200353564267677921,74,11/4/2019
12251549794678769534,B,12288189889017368555,299,11/4/2019
16770690742116602119,A,17983677450539026979,1904,11/4/2019
16770690742116602119,A,17983677450539026979,2975,11/4/2019
16770690742116602119,A,17983677450539026979,476,11/4/2019
16770690742116602119,A,17983677450539026979,1071,11/4/2019
16770690742116602119,A,17983677450539026979,5831,11/4/2019
16770690742116602119,A,17983677450539026979,43659,11/4/2019
18152073051951811079,A,17057275616535781330,1724,11/4/2019
18152073051951811079,A,17057275616535781330,112,11/4/2019
10268117784670244938,B,8193237343934892569,499,11/4/2019
7965564435806903889,B,2994037852619010560,2279,11/4/2019
7926717128490734816,B,875186016736685050,999,11/4/2019
9332757142533167931,B,5791280211786681196,119,11/4/2019
8938858604579101896,A,17370180167016568854,55,11/4/2019
8938858604579101896,A,17370180167016568854,1239,11/4/2019
12263596695016141918,B,12498931483490443188,187,11/4/2019
12263596695016141918,B,12498931483490443188,112,11/4/2019
12263596695016141918,B,12498931483490443188,12141,11/4/2019
12263596695016141918,B,12498931483490443188,556,11/4/2019
12263596695016141918,B,12498931483490443188,119,11/4/2019
12263596695016141918,B,12498931483490443188,299,11/4/2019
10941626679816779327,B,8677715527176466278,1996,11/4/2019
6872085192003996093,A,8559465631708590251,599,11/4/2019
6872085192003996093,A,8559465631708590251,599,11/4/2019
15460781008423956028,A,11285994275856619063,479,11/4/2019
14655975161266952581,B,14736712767510792492,7309,11/4/2019
14655975161266952581,B,14736712767510792492,249,11/4/2019
14655975161266952581,B,10350490726556975707,249,11/4/2019
14655975161266952581,B,14736712767510792492,271,11/4/2019
14655975161266952581,B,10350490726556975707,297,11/4/2019
14655975161266952581,B,10350490726556975707,7997,11/4/2019
15161923310557719583,A,15670898441755031014,3420,11/4/2019
15161923310557719583,A,13464590478719026132,2196,11/4/2019
15161923310557719583,A,13464590478719026132,2516,11/4/2019
13719874992011629865,B,4387648871487722173,449,11/4/2019
13719874992011629865,B,10063228125400151308,999,11/4/2019
17405991700222686913,B,13885294817581281966,585,11/4/2019
17405991700222686913,B,868011601070783114,56,11/4/2019
17405991700222686913,B,868011601070783114,112,11/4/2019
17405991700222686913,B,868011601070783114,194,11/4/2019
17405991700222686913,B,868011601070783114,112,11/4/2019
17405991700222686913,B,868011601070783114,194,11/4/2019
17405991700222686913,B,868011601070783114,56,11/4/2019
15013800234187833882,A,3922599816223377837,204,11/4/2019
2020062829395711646,B,3004801977317885650,1499,11/4/2019
2020062829395711646,B,3004801977317885650,1159,11/4/2019
2020062829395711646,B,3004801977317885650,299,11/4/2019
2020062829395711646,B,3004801977317885650,259,11/4/2019
2020062829395711646,B,3004801977317885650,235,11/4/2019
4703007553875042225,A,7779748397594807072,562,10/4/2019
13492359614803167292,B,14003557947683113101,1999,10/4/2019
13492359614803167292,B,14003557947683113101,4491,10/4/2019
13492359614803167292,B,14003557947683113101,1769,10/4/2019
2197155497745925805,B,15801814998675343119,199,10/4/2019
2197155497745925805,B,15801814998675343119,84,10/4/2019
2197155497745925805,B,15801814998675343119,399,10/4/2019
2197155497745925805,B,15801814998675343119,271,10/4/2019
2197155497745925805,B,15801814998675343119,655,10/4/2019
2197155497745925805,B,15801814998675343119,239,10/4/2019
18232184592317717778,B,8808585994730977089,23,10/4/2019
18232184592317717778,B,8808585994730977089,23,10/4/2019
18232184592317717778,B,8808585994730977089,49,10/4/2019
18232184592317717778,B,8936213423576251529,180,10/4/2019
13721351966584200900,B,9617785651500217594,1399,10/4/2019
10056747936185770561,B,8431669448345686905,2799,10/4/2019
10056747936185770561,B,8431669448345686905,2799,10/4/2019
3895560533550637726,B,8285882823356390984,259,10/4/2019
3895560533550637726,B,8285882823356390984,236,10/4/2019
3895560533550637726,B,4223425483514244720,12384,10/4/2019
3895560533550637726,B,8285882823356390984,119,10/4/2019
3895560533550637726,B,8285882823356390984,9324,10/4/2019
